trade_id,symbol,trade_type,status,entry_price,average_price,current_size,size,created_at,closed_at,exit_price,average_exit_price,profit_loss,risk_reward_ratio,win_loss,is_contract,is_day_trade,strike,expiration_date,option_type,transaction_type,amount,txn_size,txn_created_at,regular_trades_pl,strategy_trades_pl,total_pl
M7W7Q86W,SOXL,BTO,CLOSED,0.24,0.196666666666667,0,1,2025-05-05 14:06:17.964000+00:00,2025-05-12 19:34:05.441000+00:00,1.355,1.355,3.475,,WIN,True,False,16.0,2025-05-16 20:30:00+00:00,C,ADD,0.22,1,2025-05-09 19:24:09.300000+00:00,-1891.7,0.0,-1891.7
M7W7Q86W,SOXL,BTO,CLOSED,0.24,0.196666666666667,0,1,2025-05-05 14:06:17.964000+00:00,2025-05-12 19:34:05.441000+00:00,1.355,1.355,3.475,,WIN,True,False,16.0,2025-05-16 20:30:00+00:00,C,ADD,0.22,1,2025-05-09 19:24:09.300000+00:00,-60843.88,0.0,-60843.88
M7W7Q86W,SOXL,BTO,CLOSED,0.24,0.196666666666667,0,1,2025-05-05 14:06:17.964000+00:00,2025-05-12 19:34:05.441000+00:00,1.355,1.355,3.475,,WIN,True,False,16.0,2025-05-16 20:30:00+00:00,C,ADD,0.22,1,2025-05-09 19:24:09.300000+00:00,-1051.6,0.0,-1051.6
GTY51N8M,COIN,BTO,CLOSED,3.32,3.32,0,1,2025-05-09 13:44:59.836000+00:00,2025-05-13 13:35:16.526000+00:00,7.8,7.8,4.48,,WIN,True,False,270.0,2025-06-20 20:30:00+00:00,C,TRIM,7.65,0.25,2025-05-13 13:32:32.087000+00:00,7920.0,0.0,7920.0
GTY51N8M,COIN,BTO,CLOSED,3.32,3.32,0,1,2025-05-09 13:44:59.836000+00:00,2025-05-13 13:35:16.526000+00:00,7.8,7.8,4.48,,WIN,True,False,270.0,2025-06-20 20:30:00+00:00,C,TRIM,7.65,0.25,2025-05-13 13:32:32.087000+00:00,-18406.92,0.0,-18406.92
GTY51N8M,COIN,BTO,CLOSED,3.32,3.32,0,1,2025-05-09 13:44:59.836000+00:00,2025-05-13 13:35:16.526000+00:00,7.8,7.8,4.48,,WIN,True,False,270.0,2025-06-20 20:30:00+00:00,C,TRIM,7.65,0.25,2025-05-13 13:32:32.087000+00:00,-18589.58,0.0,-18589.58
GTY51N8M,COIN,BTO,CLOSED,3.32,3.32,0,1,2025-05-09 13:44:59.836000+00:00,2025-05-13 13:35:16.526000+00:00,7.8,7.8,4.48,,WIN,True,False,270.0,2025-06-20 20:30:00+00:00,C,TRIM,7.65,0.25,2025-05-13 13:32:32.087000+00:00,-1891.7,0.0,-1891.7
GTY51N8M,COIN,BTO,CLOSED,3.32,3.32,0,1,2025-05-09 13:44:59.836000+00:00,2025-05-13 13:35:16.526000+00:00,7.8,7.8,4.48,,WIN,True,False,270.0,2025-06-20 20:30:00+00:00,C,TRIM,7.65,0.25,2025-05-13 13:32:32.087000+00:00,-60843.88,0.0,-60843.88
GTY51N8M,COIN,BTO,CLOSED,3.32,3.32,0,1,2025-05-09 13:44:59.836000+00:00,2025-05-13 13:35:16.526000+00:00,7.8,7.8,4.48,,WIN,True,False,270.0,2025-06-20 20:30:00+00:00,C,TRIM,7.65,0.25,2025-05-13 13:32:32.087000+00:00,-1051.6,0.0,-1051.6
ROGGYU4I,NVDA,BTO,CLOSED,0.38,0.38,0,1,2025-05-13 14:21:26.358000+00:00,2025-05-13 17:32:06.643000+00:00,0.21,0.21,-0.17,,LOSS,True,True,122.0,2025-05-16 20:30:00+00:00,P,OPEN,0.38,1,2025-05-13 14:21:26.471000+00:00,70.0,0.0,70.0
ROGGYU4I,NVDA,BTO,CLOSED,0.38,0.38,0,1,2025-05-13 14:21:26.358000+00:00,2025-05-13 17:32:06.643000+00:00,0.21,0.21,-0.17,,LOSS,True,True,122.0,2025-05-16 20:30:00+00:00,P,OPEN,0.38,1,2025-05-13 14:21:26.471000+00:00,-7812.0,0.0,-7812.0
ROGGYU4I,NVDA,BTO,CLOSED,0.38,0.38,0,1,2025-05-13 14:21:26.358000+00:00,2025-05-13 17:32:06.643000+00:00,0.21,0.21,-0.17,,LOSS,True,True,122.0,2025-05-16 20:30:00+00:00,P,OPEN,0.38,1,2025-05-13 14:21:26.471000+00:00,3660.5,0.0,3660.5
ROGGYU4I,NVDA,BTO,CLOSED,0.38,0.38,0,1,2025-05-13 14:21:26.358000+00:00,2025-05-13 17:32:06.643000+00:00,0.21,0.21,-0.17,,LOSS,True,True,122.0,2025-05-16 20:30:00+00:00,P,OPEN,0.38,1,2025-05-13 14:21:26.471000+00:00,-322513.1,0.0,-322513.1
ROGGYU4I,NVDA,BTO,CLOSED,0.38,0.38,0,1,2025-05-13 14:21:26.358000+00:00,2025-05-13 17:32:06.643000+00:00,0.21,0.21,-0.17,,LOSS,True,True,122.0,2025-05-16 20:30:00+00:00,P,OPEN,0.38,1,2025-05-13 14:21:26.471000+00:00,-180313.43,0.0,-180313.43
ROGGYU4I,NVDA,BTO,CLOSED,0.38,0.38,0,1,2025-05-13 14:21:26.358000+00:00,2025-05-13 17:32:06.643000+00:00,0.21,0.21,-0.17,,LOSS,True,True,122.0,2025-05-16 20:30:00+00:00,P,OPEN,0.38,1,2025-05-13 14:21:26.471000+00:00,15.0,0.0,15.0
PSROQA24,YINN,BTO,CLOSED,1.81,1.81,0,1,2025-05-07 18:13:15.298000+00:00,2025-05-21 13:42:44.436000+00:00,3.555,3.555,1.745,,WIN,True,False,36.0,2025-05-23 20:30:00+00:00,C,TRIM,3.85,0.25,2025-05-14 14:13:09.723000+00:00,7920.0,0.0,7920.0
PSROQA24,YINN,BTO,CLOSED,1.81,1.81,0,1,2025-05-07 18:13:15.298000+00:00,2025-05-21 13:42:44.436000+00:00,3.555,3.555,1.745,,WIN,True,False,36.0,2025-05-23 20:30:00+00:00,C,TRIM,3.85,0.25,2025-05-14 14:13:09.723000+00:00,-18406.92,0.0,-18406.92
PSROQA24,YINN,BTO,CLOSED,1.81,1.81,0,1,2025-05-07 18:13:15.298000+00:00,2025-05-21 13:42:44.436000+00:00,3.555,3.555,1.745,,WIN,True,False,36.0,2025-05-23 20:30:00+00:00,C,TRIM,3.85,0.25,2025-05-14 14:13:09.723000+00:00,-18589.58,0.0,-18589.58
PSROQA24,YINN,BTO,CLOSED,1.81,1.81,0,1,2025-05-07 18:13:15.298000+00:00,2025-05-21 13:42:44.436000+00:00,3.555,3.555,1.745,,WIN,True,False,36.0,2025-05-23 20:30:00+00:00,C,TRIM,3.85,0.25,2025-05-14 14:13:09.723000+00:00,-1891.7,0.0,-1891.7
PSROQA24,YINN,BTO,CLOSED,1.81,1.81,0,1,2025-05-07 18:13:15.298000+00:00,2025-05-21 13:42:44.436000+00:00,3.555,3.555,1.745,,WIN,True,False,36.0,2025-05-23 20:30:00+00:00,C,TRIM,3.85,0.25,2025-05-14 14:13:09.723000+00:00,-60843.88,0.0,-60843.88
PSROQA24,YINN,BTO,CLOSED,1.81,1.81,0,1,2025-05-07 18:13:15.298000+00:00,2025-05-21 13:42:44.436000+00:00,3.555,3.555,1.745,,WIN,True,False,36.0,2025-05-23 20:30:00+00:00,C,TRIM,3.85,0.25,2025-05-14 14:13:09.723000+00:00,-1051.6,0.0,-1051.6
NATC64W3,QQQ,BTO,CLOSED,2.93,2.93,0,1,2025-05-14 14:41:52.504000+00:00,2025-05-14 16:05:26.643000+00:00,2.32,2.32,-0.61,,LOSS,True,True,515.0,2025-05-16 20:30:00+00:00,P,CLOSE,2.32,1,2025-05-14 16:05:26.643000+00:00,70.0,0.0,70.0
NATC64W3,QQQ,BTO,CLOSED,2.93,2.93,0,1,2025-05-14 14:41:52.504000+00:00,2025-05-14 16:05:26.643000+00:00,2.32,2.32,-0.61,,LOSS,True,True,515.0,2025-05-16 20:30:00+00:00,P,CLOSE,2.32,1,2025-05-14 16:05:26.643000+00:00,-7812.0,0.0,-7812.0
NATC64W3,QQQ,BTO,CLOSED,2.93,2.93,0,1,2025-05-14 14:41:52.504000+00:00,2025-05-14 16:05:26.643000+00:00,2.32,2.32,-0.61,,LOSS,True,True,515.0,2025-05-16 20:30:00+00:00,P,CLOSE,2.32,1,2025-05-14 16:05:26.643000+00:00,3660.5,0.0,3660.5
NATC64W3,QQQ,BTO,CLOSED,2.93,2.93,0,1,2025-05-14 14:41:52.504000+00:00,2025-05-14 16:05:26.643000+00:00,2.32,2.32,-0.61,,LOSS,True,True,515.0,2025-05-16 20:30:00+00:00,P,CLOSE,2.32,1,2025-05-14 16:05:26.643000+00:00,-322513.1,0.0,-322513.1
NATC64W3,QQQ,BTO,CLOSED,2.93,2.93,0,1,2025-05-14 14:41:52.504000+00:00,2025-05-14 16:05:26.643000+00:00,2.32,2.32,-0.61,,LOSS,True,True,515.0,2025-05-16 20:30:00+00:00,P,CLOSE,2.32,1,2025-05-14 16:05:26.643000+00:00,-180313.43,0.0,-180313.43
NATC64W3,QQQ,BTO,CLOSED,2.93,2.93,0,1,2025-05-14 14:41:52.504000+00:00,2025-05-14 16:05:26.643000+00:00,2.32,2.32,-0.61,,LOSS,True,True,515.0,2025-05-16 20:30:00+00:00,P,CLOSE,2.32,1,2025-05-14 16:05:26.643000+00:00,15.0,0.0,15.0
GMI7C7YE,SPY,BTO,CLOSED,6.1,6.1,0,1,2025-05-14 14:09:56.504000+00:00,2025-05-14 20:01:20.121000+00:00,6.19,6.19,0.0900000000000007,,WIN,True,False,585.0,2025-05-30 20:30:00+00:00,P,CLOSE,6.19,1,2025-05-14 20:01:20.121000+00:00,7920.0,0.0,7920.0
GMI7C7YE,SPY,BTO,CLOSED,6.1,6.1,0,1,2025-05-14 14:09:56.504000+00:00,2025-05-14 20:01:20.121000+00:00,6.19,6.19,0.0900000000000007,,WIN,True,False,585.0,2025-05-30 20:30:00+00:00,P,CLOSE,6.19,1,2025-05-14 20:01:20.121000+00:00,-18406.92,0.0,-18406.92
GMI7C7YE,SPY,BTO,CLOSED,6.1,6.1,0,1,2025-05-14 14:09:56.504000+00:00,2025-05-14 20:01:20.121000+00:00,6.19,6.19,0.0900000000000007,,WIN,True,False,585.0,2025-05-30 20:30:00+00:00,P,CLOSE,6.19,1,2025-05-14 20:01:20.121000+00:00,-18589.58,0.0,-18589.58
GMI7C7YE,SPY,BTO,CLOSED,6.1,6.1,0,1,2025-05-14 14:09:56.504000+00:00,2025-05-14 20:01:20.121000+00:00,6.19,6.19,0.0900000000000007,,WIN,True,False,585.0,2025-05-30 20:30:00+00:00,P,CLOSE,6.19,1,2025-05-14 20:01:20.121000+00:00,-1891.7,0.0,-1891.7
GMI7C7YE,SPY,BTO,CLOSED,6.1,6.1,0,1,2025-05-14 14:09:56.504000+00:00,2025-05-14 20:01:20.121000+00:00,6.19,6.19,0.0900000000000007,,WIN,True,False,585.0,2025-05-30 20:30:00+00:00,P,CLOSE,6.19,1,2025-05-14 20:01:20.121000+00:00,-60843.88,0.0,-60843.88
GMI7C7YE,SPY,BTO,CLOSED,6.1,6.1,0,1,2025-05-14 14:09:56.504000+00:00,2025-05-14 20:01:20.121000+00:00,6.19,6.19,0.0900000000000007,,WIN,True,False,585.0,2025-05-30 20:30:00+00:00,P,CLOSE,6.19,1,2025-05-14 20:01:20.121000+00:00,-1051.6,0.0,-1051.6
I8I23NX1,SPXW,BTO,CLOSED,1.55,1.55,0,1,2025-05-14 18:08:48.632000+00:00,2025-05-14 20:03:37.250000+00:00,0.0,0.0,-1.55,,LOSS,True,True,5870.0,2025-05-14 20:30:00+00:00,P,CLOSE,0.0,1,2025-05-14 20:03:37.250000+00:00,70.0,0.0,70.0
I8I23NX1,SPXW,BTO,CLOSED,1.55,1.55,0,1,2025-05-14 18:08:48.632000+00:00,2025-05-14 20:03:37.250000+00:00,0.0,0.0,-1.55,,LOSS,True,True,5870.0,2025-05-14 20:30:00+00:00,P,CLOSE,0.0,1,2025-05-14 20:03:37.250000+00:00,-7812.0,0.0,-7812.0
I8I23NX1,SPXW,BTO,CLOSED,1.55,1.55,0,1,2025-05-14 18:08:48.632000+00:00,2025-05-14 20:03:37.250000+00:00,0.0,0.0,-1.55,,LOSS,True,True,5870.0,2025-05-14 20:30:00+00:00,P,CLOSE,0.0,1,2025-05-14 20:03:37.250000+00:00,3660.5,0.0,3660.5
I8I23NX1,SPXW,BTO,CLOSED,1.55,1.55,0,1,2025-05-14 18:08:48.632000+00:00,2025-05-14 20:03:37.250000+00:00,0.0,0.0,-1.55,,LOSS,True,True,5870.0,2025-05-14 20:30:00+00:00,P,CLOSE,0.0,1,2025-05-14 20:03:37.250000+00:00,-322513.1,0.0,-322513.1
I8I23NX1,SPXW,BTO,CLOSED,1.55,1.55,0,1,2025-05-14 18:08:48.632000+00:00,2025-05-14 20:03:37.250000+00:00,0.0,0.0,-1.55,,LOSS,True,True,5870.0,2025-05-14 20:30:00+00:00,P,CLOSE,0.0,1,2025-05-14 20:03:37.250000+00:00,-180313.43,0.0,-180313.43
I8I23NX1,SPXW,BTO,CLOSED,1.55,1.55,0,1,2025-05-14 18:08:48.632000+00:00,2025-05-14 20:03:37.250000+00:00,0.0,0.0,-1.55,,LOSS,True,True,5870.0,2025-05-14 20:30:00+00:00,P,CLOSE,0.0,1,2025-05-14 20:03:37.250000+00:00,15.0,0.0,15.0
PR4YLC25,SPY,BTO,CLOSED,3.37,3.37,0,1,2025-05-15 14:06:05.680000+00:00,2025-05-15 16:05:37.033000+00:00,2.39,2.39,-0.98,,LOSS,True,False,585.0,2025-05-20 20:30:00+00:00,P,CLOSE,2.39,1,2025-05-15 16:05:37.033000+00:00,7920.0,0.0,7920.0
PR4YLC25,SPY,BTO,CLOSED,3.37,3.37,0,1,2025-05-15 14:06:05.680000+00:00,2025-05-15 16:05:37.033000+00:00,2.39,2.39,-0.98,,LOSS,True,False,585.0,2025-05-20 20:30:00+00:00,P,CLOSE,2.39,1,2025-05-15 16:05:37.033000+00:00,-18406.92,0.0,-18406.92
PR4YLC25,SPY,BTO,CLOSED,3.37,3.37,0,1,2025-05-15 14:06:05.680000+00:00,2025-05-15 16:05:37.033000+00:00,2.39,2.39,-0.98,,LOSS,True,False,585.0,2025-05-20 20:30:00+00:00,P,CLOSE,2.39,1,2025-05-15 16:05:37.033000+00:00,-18589.58,0.0,-18589.58
PR4YLC25,SPY,BTO,CLOSED,3.37,3.37,0,1,2025-05-15 14:06:05.680000+00:00,2025-05-15 16:05:37.033000+00:00,2.39,2.39,-0.98,,LOSS,True,False,585.0,2025-05-20 20:30:00+00:00,P,CLOSE,2.39,1,2025-05-15 16:05:37.033000+00:00,-1891.7,0.0,-1891.7
PR4YLC25,SPY,BTO,CLOSED,3.37,3.37,0,1,2025-05-15 14:06:05.680000+00:00,2025-05-15 16:05:37.033000+00:00,2.39,2.39,-0.98,,LOSS,True,False,585.0,2025-05-20 20:30:00+00:00,P,CLOSE,2.39,1,2025-05-15 16:05:37.033000+00:00,-60843.88,0.0,-60843.88
PR4YLC25,SPY,BTO,CLOSED,3.37,3.37,0,1,2025-05-15 14:06:05.680000+00:00,2025-05-15 16:05:37.033000+00:00,2.39,2.39,-0.98,,LOSS,True,False,585.0,2025-05-20 20:30:00+00:00,P,CLOSE,2.39,1,2025-05-15 16:05:37.033000+00:00,-1051.6,0.0,-1051.6
ZLV11O33,IWM,BTO,CLOSED,0.62,0.605,0,1,2025-04-23 14:27:22.764000+00:00,2025-05-16 21:00:02.204000+00:00,0.0,0.0,-1.21,,LOSS,True,False,169.0,2025-05-16 20:30:00+00:00,P,CLOSE,0.0,2,2025-05-16 21:00:02.204000+00:00,7920.0,0.0,7920.0
ZLV11O33,IWM,BTO,CLOSED,0.62,0.605,0,1,2025-04-23 14:27:22.764000+00:00,2025-05-16 21:00:02.204000+00:00,0.0,0.0,-1.21,,LOSS,True,False,169.0,2025-05-16 20:30:00+00:00,P,CLOSE,0.0,2,2025-05-16 21:00:02.204000+00:00,-18406.92,0.0,-18406.92
ZLV11O33,IWM,BTO,CLOSED,0.62,0.605,0,1,2025-04-23 14:27:22.764000+00:00,2025-05-16 21:00:02.204000+00:00,0.0,0.0,-1.21,,LOSS,True,False,169.0,2025-05-16 20:30:00+00:00,P,CLOSE,0.0,2,2025-05-16 21:00:02.204000+00:00,-18589.58,0.0,-18589.58
ZLV11O33,IWM,BTO,CLOSED,0.62,0.605,0,1,2025-04-23 14:27:22.764000+00:00,2025-05-16 21:00:02.204000+00:00,0.0,0.0,-1.21,,LOSS,True,False,169.0,2025-05-16 20:30:00+00:00,P,CLOSE,0.0,2,2025-05-16 21:00:02.204000+00:00,-1891.7,0.0,-1891.7
ZLV11O33,IWM,BTO,CLOSED,0.62,0.605,0,1,2025-04-23 14:27:22.764000+00:00,2025-05-16 21:00:02.204000+00:00,0.0,0.0,-1.21,,LOSS,True,False,169.0,2025-05-16 20:30:00+00:00,P,CLOSE,0.0,2,2025-05-16 21:00:02.204000+00:00,-60843.88,0.0,-60843.88
ZLV11O33,IWM,BTO,CLOSED,0.62,0.605,0,1,2025-04-23 14:27:22.764000+00:00,2025-05-16 21:00:02.204000+00:00,0.0,0.0,-1.21,,LOSS,True,False,169.0,2025-05-16 20:30:00+00:00,P,CLOSE,0.0,2,2025-05-16 21:00:02.204000+00:00,-1051.6,0.0,-1051.6
JQAHJG25,SPY,BTO,CLOSED,0.7,0.7,0,1,2025-05-19 13:48:43.003000+00:00,2025-05-19 15:12:36.147000+00:00,0.41,0.41,-0.29,,LOSS,True,True,584.0,2025-05-20 20:30:00+00:00,P,CLOSE,0.41,1,2025-05-19 15:12:36.147000+00:00,70.0,0.0,70.0
JQAHJG25,SPY,BTO,CLOSED,0.7,0.7,0,1,2025-05-19 13:48:43.003000+00:00,2025-05-19 15:12:36.147000+00:00,0.41,0.41,-0.29,,LOSS,True,True,584.0,2025-05-20 20:30:00+00:00,P,CLOSE,0.41,1,2025-05-19 15:12:36.147000+00:00,-7812.0,0.0,-7812.0
JQAHJG25,SPY,BTO,CLOSED,0.7,0.7,0,1,2025-05-19 13:48:43.003000+00:00,2025-05-19 15:12:36.147000+00:00,0.41,0.41,-0.29,,LOSS,True,True,584.0,2025-05-20 20:30:00+00:00,P,CLOSE,0.41,1,2025-05-19 15:12:36.147000+00:00,3660.5,0.0,3660.5
JQAHJG25,SPY,BTO,CLOSED,0.7,0.7,0,1,2025-05-19 13:48:43.003000+00:00,2025-05-19 15:12:36.147000+00:00,0.41,0.41,-0.29,,LOSS,True,True,584.0,2025-05-20 20:30:00+00:00,P,CLOSE,0.41,1,2025-05-19 15:12:36.147000+00:00,-322513.1,0.0,-322513.1
JQAHJG25,SPY,BTO,CLOSED,0.7,0.7,0,1,2025-05-19 13:48:43.003000+00:00,2025-05-19 15:12:36.147000+00:00,0.41,0.41,-0.29,,LOSS,True,True,584.0,2025-05-20 20:30:00+00:00,P,CLOSE,0.41,1,2025-05-19 15:12:36.147000+00:00,-180313.43,0.0,-180313.43
JQAHJG25,SPY,BTO,CLOSED,0.7,0.7,0,1,2025-05-19 13:48:43.003000+00:00,2025-05-19 15:12:36.147000+00:00,0.41,0.41,-0.29,,LOSS,True,True,584.0,2025-05-20 20:30:00+00:00,P,CLOSE,0.41,1,2025-05-19 15:12:36.147000+00:00,15.0,0.0,15.0
X17LF3VV,TLT,BTO,CLOSED,0.03,0.03,0,1,2025-05-20 14:45:35.533000+00:00,2025-05-21 21:00:01.758000+00:00,0.0,0.0,-0.03,,LOSS,True,True,87.0,2025-05-21 20:30:00+00:00,C,OPEN,0.03,1,2025-05-20 14:45:35.625000+00:00,70.0,0.0,70.0
X17LF3VV,TLT,BTO,CLOSED,0.03,0.03,0,1,2025-05-20 14:45:35.533000+00:00,2025-05-21 21:00:01.758000+00:00,0.0,0.0,-0.03,,LOSS,True,True,87.0,2025-05-21 20:30:00+00:00,C,OPEN,0.03,1,2025-05-20 14:45:35.625000+00:00,-7812.0,0.0,-7812.0
X17LF3VV,TLT,BTO,CLOSED,0.03,0.03,0,1,2025-05-20 14:45:35.533000+00:00,2025-05-21 21:00:01.758000+00:00,0.0,0.0,-0.03,,LOSS,True,True,87.0,2025-05-21 20:30:00+00:00,C,OPEN,0.03,1,2025-05-20 14:45:35.625000+00:00,3660.5,0.0,3660.5
X17LF3VV,TLT,BTO,CLOSED,0.03,0.03,0,1,2025-05-20 14:45:35.533000+00:00,2025-05-21 21:00:01.758000+00:00,0.0,0.0,-0.03,,LOSS,True,True,87.0,2025-05-21 20:30:00+00:00,C,OPEN,0.03,1,2025-05-20 14:45:35.625000+00:00,-322513.1,0.0,-322513.1
X17LF3VV,TLT,BTO,CLOSED,0.03,0.03,0,1,2025-05-20 14:45:35.533000+00:00,2025-05-21 21:00:01.758000+00:00,0.0,0.0,-0.03,,LOSS,True,True,87.0,2025-05-21 20:30:00+00:00,C,OPEN,0.03,1,2025-05-20 14:45:35.625000+00:00,-180313.43,0.0,-180313.43
X17LF3VV,TLT,BTO,CLOSED,0.03,0.03,0,1,2025-05-20 14:45:35.533000+00:00,2025-05-21 21:00:01.758000+00:00,0.0,0.0,-0.03,,LOSS,True,True,87.0,2025-05-21 20:30:00+00:00,C,OPEN,0.03,1,2025-05-20 14:45:35.625000+00:00,15.0,0.0,15.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,OPEN,0.17,1,2025-05-20 19:06:08.029000+00:00,70.0,0.0,70.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,OPEN,0.17,1,2025-05-20 19:06:08.029000+00:00,-7812.0,0.0,-7812.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,OPEN,0.17,1,2025-05-20 19:06:08.029000+00:00,3660.5,0.0,3660.5
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,OPEN,0.17,1,2025-05-20 19:06:08.029000+00:00,-322513.1,0.0,-322513.1
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,OPEN,0.17,1,2025-05-20 19:06:08.029000+00:00,-180313.43,0.0,-180313.43
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,OPEN,0.17,1,2025-05-20 19:06:08.029000+00:00,15.0,0.0,15.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.34,0.25,2025-05-20 19:14:33.255000+00:00,70.0,0.0,70.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.34,0.25,2025-05-20 19:14:33.255000+00:00,-7812.0,0.0,-7812.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.34,0.25,2025-05-20 19:14:33.255000+00:00,3660.5,0.0,3660.5
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.34,0.25,2025-05-20 19:14:33.255000+00:00,-322513.1,0.0,-322513.1
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.34,0.25,2025-05-20 19:14:33.255000+00:00,-180313.43,0.0,-180313.43
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.34,0.25,2025-05-20 19:14:33.255000+00:00,15.0,0.0,15.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.52,0.25,2025-05-20 19:27:58.138000+00:00,70.0,0.0,70.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.52,0.25,2025-05-20 19:27:58.138000+00:00,-7812.0,0.0,-7812.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.52,0.25,2025-05-20 19:27:58.138000+00:00,3660.5,0.0,3660.5
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.52,0.25,2025-05-20 19:27:58.138000+00:00,-322513.1,0.0,-322513.1
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.52,0.25,2025-05-20 19:27:58.138000+00:00,-180313.43,0.0,-180313.43
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,TRIM,0.52,0.25,2025-05-20 19:27:58.138000+00:00,15.0,0.0,15.0
QM8HMCJY,QQQ,BTO,CLOSED,0.17,0.17,0,1,2025-05-20 19:06:07.919000+00:00,2025-05-20 19:38:36.871000+00:00,0.59,0.59,0.42,,WIN,True,True,519.0,2025-05-20 20:30:00+00:00,C,CLOSE,0.75,0.5,2025-05-20 19:38:36.871000+00:00,70.0,0.0,70.0
